* FASER$\nu$2 charm $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 charm $\nu_{\mu}$'
   IndexDataset = 138
   Reaction = 'CC nup'

   NData = 36
   NColumn = 8
   ColumnType = 'Flag',2*'Bin','Sigma',4*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_charm_nu-a1/nu_A_1-FASERv2_charm-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 4*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 charm #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const
  1             0.003932372                6.373266       0.495201466762923        7.91962864422024                  1.4038                1.368595                 6.22955
  1             0.005384801                6.507426       0.388872008168665        6.38134059262004                1.000895                0.444407                 5.59065
  1             0.005442301                17.04634       0.516987553781904        7.58543805794742                0.310841                2.175885                0.442713
  1             0.007377834                6.630931       0.312347564189392        5.38190338069381                 0.67966                 1.69832                3.539065
  1             0.007452669                19.41312       0.361906355002977        5.30748118920877                0.173989                  2.3121                0.692635
  1              0.01009359                6.701204       0.213659242296358        4.72378048998186                 0.55195               0.3592775                3.082475
  1              0.01018219                22.00961       0.270085562842584        3.91148968827053                 0.09242                 1.21501                 1.39363
  1              0.01384168                6.763737       0.164511047298054        4.30430405393889                0.880385                1.865855                3.003375
  1              0.01395454                 25.5498       0.225885491903542        3.04821030194854               0.0525285                0.600195                1.408625
  1              0.01896513                6.874864       0.126455981595967        4.04621044731744               0.1902225                 1.88997                 3.36696
  1              0.01912453                29.04795       0.149744318886479        2.45746895421778               0.0548695                0.294323                  1.8072
  1              0.02583151                7.375403      0.0954905559456053         4.2946789930976                0.198521                 2.37648                 6.66975
  1              0.02624621                32.56832       0.106496434018412         2.0754611974701              0.04000195                 1.52417                2.286105
  1              0.02673793                134.6123       0.116493314886092        9.03170942799366               0.1181775                 1.20005                4.813595
  1              0.03525814                8.309899      0.0630135008399394        5.40327753410972                 0.17321                1.503215                 10.4149
  1              0.03605319                36.19222      0.0745065531790678        1.82413971181311               0.0524375                1.952905                 2.23008
  1              0.03661596                146.8202      0.0749438406094515        5.64015131994587               0.1256785                1.985625                 2.92583
  1              0.04938439                39.44074      0.0498407796708468        1.66383474080667               0.0202591                 2.18996                2.621615
  1              0.05000227                160.1004      0.0453964097737285        3.86784525321753                0.054482                1.993185                0.625085
  1              0.06744522                44.24027      0.0313502467815048         1.6191182384483               0.0360525                2.912585                3.115025
  1              0.06846246                177.8233      0.0282478915462563        2.84650749369415               0.0727535                2.341635               0.3208705
  1              0.09240107                49.70867      0.0189191560344446        1.64061443120379              0.02986265                4.537935                3.450825
  1              0.09357825                200.0617       0.017186867629239        2.24161480196612              0.04285335                 3.77691                1.435515
  1                0.126758                55.61981      0.0101769025641792        1.72813295887308                0.030323                 6.89285                4.223765
  1               0.1283085                226.4663     0.00932285943468883        1.86218050637661               0.0429122                  5.4717                 2.07241
  1               0.1739674                62.17406     0.00528182597434793         1.9399173659153               0.0351902                 8.44865                4.680615
  1               0.1759378                 254.319     0.00474663335922046        1.66137633754471               0.0156386                 6.70735                 2.79747
  1               0.2374989                69.71387     0.00266466326772407        2.43697994026681                0.069215                  8.3724                 4.61699
  1               0.2406599                284.1339     0.00206128071840488         1.6563523755307              0.01587365                   6.214                 2.61927
  1               0.3213447                78.82821     0.00108930411939634        3.66164015311492              0.04244195                  6.3233                  5.3905
  1                0.328067                309.7822    0.000889009855604811        1.84239564699373               0.0250697                3.395975                1.707645
  1               0.3334698                1387.357    0.000461307123659316        8.09626066653295               0.0829755                1.192895                1.540415
  1               0.4248601                89.67316    0.000485489227283667        7.60769765019099                0.174399                2.829325                 7.05045
  1               0.4444438                334.0215    0.000271693293084899        2.25929514141274              0.02698355               0.4212795                 2.15576
  1               0.4499902                1486.092    0.000142324861813368        7.57035113961339               0.1618455                2.506025                 3.70179
  1               0.5960546                361.3324    6.22796610749517e-05        3.84001791901701               0.0516845                29.79965                 7.29435
