* FASER$\nu$2 inclusive $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 inclusive $\nu_{\mu}$'
   IndexDataset = 137
   Reaction = 'CC nup'

   NData = 38
   NColumn = 6
   ColumnType = 'Flag',2*'Bin','Sigma',2*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nu-a1/nu_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 2*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const
  1              0.00392208                6.293932         1.5077123361055        8.97207200390254                 9.00312
  1             0.005312708                6.409472        1.13488679940003        7.63951328293566                 4.26407
  1             0.007410297                6.467469       0.828559336606647        6.44632615288463               0.0152277
  1             0.007499495                18.34459       0.905949993365025        6.86712500536416                 5.19963
  1              0.01011976                6.659398       0.561506276016659        5.17912489937896                 8.67438
  1              0.01023191                21.07951       0.578148654478466        4.59683606960943                 2.22537
  1              0.01379581                6.713435       0.403258055889382        4.69115865789205                 4.62175
  1              0.01393153                24.05354       0.425732970043102        3.56385320986724                0.691912
  1              0.01911257                6.781883       0.320324826794667        4.60343677392175                 5.73962
  1              0.01931072                28.13692       0.324637404232079        2.99886416062549                 10.9041
  1              0.02597021                7.294124       0.201093362596647        4.35630560140706                 2.42623
  1              0.02638947                32.13728       0.218820245417239        2.21721169837422                   1.352
  1              0.03518326                8.288962        0.14771922690678        5.11500729040129                 2.05597
  1              0.03598125                35.93365       0.151377678108377        1.83509384236611                 4.32314
  1              0.03673774                138.4246       0.130420655938137        6.11429357572486                 4.65874
  1              0.04951986                39.41815       0.103565196598552        1.73527007263224                 12.1032
  1              0.05034062                152.2412      0.0924876776420688        4.25274814710319                 7.69789
  1               0.0680696                44.42192       0.068355394037736        1.47409856099616                0.537219
  1              0.06910179                168.9626      0.0577800583079873        2.59948725329809                0.993643
  1              0.09281717                50.10081      0.0451001933744354        1.36208664825487                 5.44401
  1              0.09416681                192.5929      0.0381165957952182        1.78435972405431                  5.2687
  1                0.126727                55.87895      0.0292549007357842        1.48880055289055                 6.43544
  1               0.1285166                221.7838      0.0252734291107075        1.52467097310506                 6.21089
  1               0.1753949                 62.7046       0.017303043250783        1.47620413237638                0.178937
  1               0.1777278                 256.876      0.0145071768984548        1.16542415036618                 1.68843
  1               0.2386806                70.46512     0.00951025744927392        1.55145829472068                 11.5478
  1               0.2422002                295.4482     0.00811547102158132       0.948889277057665                 9.69779
  1               0.2477621                1231.883     0.00530896550328862        6.35982842200421                 9.84281
  1               0.3193776                79.10006     0.00482217998887353        2.18458548728247                 1.36798
  1               0.3256483                328.8027     0.00365996121764724       0.982743367959916                 2.69342
  1               0.3317797                1316.593     0.00246021420283057        4.47860980801339                 4.36015
  1               0.4325171                90.32955     0.00162300726705729        4.07606459042176                 7.49846
  1               0.4581202                362.5694     0.00107879019408499       0.978355318132697                 1.89197
  1               0.4661508                1440.348    0.000571135417790426        3.02046519265946                 0.31916
  1               0.6224298                406.1366    0.000140594411857938       0.902586060819354                 15.6189
  1                0.632659                1566.386    8.34703374474947e-05        2.02315958629474                 12.7166
  1               0.8195982                459.3634    1.61768167888576e-05        1.21351995686959                 13.3022
  1               0.8294718                1713.426    7.04302495785678e-06        2.12948180703884                 7.31744
