* FASER$\nu$2 inclusive $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 inclusive $\nu_{\mu}$'
   IndexDataset = 137
   Reaction = 'CC nup'

   NData = 41
   NColumn = 5
   ColumnType = 'Flag',2*'Bin','Sigma',1*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nu-a1/nu_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 1*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat
  1             0.002866329                6.142278        2.11851686855986         8.7994010051901
  1             0.003934565                 6.28255        1.54965694323073        6.52535697162366
  1             0.005394407                6.405613        1.15499424600606        5.13468279780812
  1             0.005444005                 16.8407        1.29543189360508        6.59584316912456
  1              0.00739533                6.578439       0.784131830795547        4.21666021244523
  1             0.007468432                18.99978       0.827637011683054        4.51114593296567
  1              0.01010246                6.622975       0.563796985937288        3.57414918364297
  1              0.01020643                21.31555       0.604876477004684        3.25101756766055
  1              0.01387644                6.678367       0.433579476648535        3.11905019014292
  1              0.01398994                24.64978        0.45086820561399        2.45022792725779
  1              0.01903351                6.749177       0.284224924582184        2.79157247025653
  1              0.01918148                27.89145       0.316015789511988        1.90373754583275
  1              0.02585326                 7.27986       0.209028475892478        2.81347575161024
  1              0.02632834                 31.2484       0.215311166256764        1.52238305426894
  1              0.02683207                134.3092       0.193485563368229         6.9974518949695
  1              0.03530444                8.290194       0.153436948088946        3.35248333993259
  1              0.03613784                34.86483       0.147994947620475        1.26087377473892
  1              0.03673336                145.4416       0.135062887382827        4.11321688748472
  1              0.04556177                9.262328       0.111973331655085        6.34732244549669
  1              0.04955608                37.94208      0.0997980783079646        1.07871908469412
  1              0.05021945                160.7253      0.0873023073119636        2.62101376346893
  1               0.0677186                42.96062      0.0676846761006874       0.978096051721482
  1              0.06878869                177.2603      0.0594955654182238        1.79524210543957
  1              0.09283475                48.87807      0.0444779473370081       0.924130780845409
  1              0.09407254                200.1194      0.0387111887836709        1.29545467131976
  1               0.1273115                55.11162      0.0286798606032812       0.906162831849687
  1               0.1289536                226.6702      0.0244967219795063         0.9889962098056
  1               0.1745949                62.02153      0.0176531076263361        0.93973379866758
  1               0.1767095                254.9639      0.0144490589281279        0.81037465112461
  1               0.1819365                1208.582     0.00932610433505076        7.97703861513909
  1               0.2383653                69.80233     0.00993834142630996        1.08106018046227
  1               0.2416255                285.5438     0.00777643216209524       0.731178237041702
  1               0.2471371                1289.417      0.0054243518874266        4.44423661749727
  1               0.3229395                79.04606     0.00462899698738446        1.47225417526364
  1               0.3296129                  311.54     0.00355487930922677       0.728824561161214
  1                0.334587                 1387.07     0.00220950543731655        3.13174988794526
  1               0.4252641                89.69235      0.0020307704885291        2.92972600411655
  1               0.4446078                335.3228      0.0012370251361272       0.868523582325985
  1               0.4505598                 1492.41     0.00073313707100318        2.87371429656796
  1               0.5968726                363.5918    0.000235038470209216        1.48417590328218
  1               0.6020635                1612.129    0.000114957722307344        3.95312803754033
