# x y Q2 xsec_nu xsec_nub
1.929827e-02 5.625799e-01 2.528082e+01 1.022051e-01 9.600495e-02
2.639312e-02 5.263090e-01 2.932383e+01 6.638656e-02 6.103879e-02
3.586385e-02 4.875215e-01 3.361068e+01 4.249362e-02 3.776367e-02
4.932269e-02 4.448692e-01 3.779250e+01 2.609905e-02 2.188898e-02
6.801625e-02 4.019559e-01 4.321147e+01 1.568172e-02 1.196023e-02
9.243966e-02 3.636474e-01 4.897976e+01 9.501667e-03 6.290349e-03
9.383754e-02 6.384545e-01 1.705661e+02 8.521043e-03 5.476635e-03
1.240606e-01 3.275125e-01 5.492759e+01 5.850277e-03 3.204828e-03
1.259339e-01 5.987278e-01 1.912151e+02 5.131968e-03 2.697833e-03
1.753768e-01 2.870054e-01 6.258192e+01 3.212430e-03 1.336700e-03
1.779326e-01 5.564128e-01 2.235902e+02 2.702995e-03 1.054890e-03
2.382473e-01 2.516267e-01 7.046192e+01 1.733303e-03 5.694889e-04
2.418600e-01 5.202717e-01 2.577876e+02 1.382521e-03 4.113352e-04
3.175406e-01 4.788452e-01 2.862015e+02 6.799304e-04 1.822848e-04
4.596258e-01 4.067389e-01 3.180737e+02 2.394701e-04 7.628545e-05
6.236610e-01 3.720178e-01 3.642781e+02 5.911777e-05 1.991338e-05
8.214809e-01 3.438290e-01 4.228330e+02 2.208402e-06 1.274997e-06
